Date,price_avg,temp_c,precip_mm,wind_m_s,rh_pct,Harvest_kg,Price_index,temp_category,precip_category,source
2013-08-02,0.18604651162790697,0.40081037277147513,0.008346690926944796,0.449399656946827,0.5096448737424404,,,Moderate,Low,Original
2013-08-04,0.16279069767441862,0.37585089141004846,0.016794466346084422,0.41852487135506006,0.6451603657313199,,,Moderate,Low,Original
2013-08-05,0.16279069767441862,0.4047001620745545,0.016967754046989848,0.37221269296741005,0.6252973716644217,,,Moderate,Low,Original
2013-08-06,0.19534883720930235,0.4275526742301461,0.02521336048173981,0.3756432246998285,0.5735332053082633,,,Moderate,Low,Original
2013-08-07,0.16279069767441862,0.50064829821718,0.07239093705324263,0.3076043453401945,0.5710969073346903,,,Moderate,Low,Original
2013-08-08,0.11627906976744184,0.5397082658022689,0.12491155106932952,0.3121783876500858,0.6425807561122419,,,Moderate,Low,Original
2013-08-12,0.14883720930232558,0.6048622366288494,0.0007653540123323081,0.32246998284734146,0.28519017455358453,,,Moderate,Low,Original
2013-08-13,0.16279069767441862,0.6069692058346836,0.009198688789729815,0.16123499142367076,0.44612915245492846,,,Moderate,Low,Original
2013-08-14,0.16279069767441862,0.6709886547811992,0.04999350171121604,0.19039451114922823,0.5038837455931671,,,Warm,Low,Original
2013-08-15,0.17209302325581394,0.6445705024311181,0.028390301665005994,0.23956546598056033,0.5602912092636645,,,Moderate,Low,Original
2013-08-16,0.2558139534883721,0.6664505672609404,0.015104911262256496,0.26129216695254437,0.5296511794548426,,,Moderate,Low,Original
2013-08-18,0.20930232558139533,0.640518638573744,0.05539430172276856,0.22412807318467703,0.590587291123277,,,Moderate,Low,Original
2013-08-19,0.2558139534883721,0.6627228525121558,0.021083336943493767,0.26129216695254437,0.5435810713978617,,,Moderate,Low,Original
2013-08-20,0.27906976744186046,0.47893030794165337,0.033141272798163146,0.4619782732990279,0.6610392960531977,,,Moderate,Low,Original
2013-08-23,0.29767441860465116,0.6487844408427879,0.008621063120045054,0.620926243567753,0.4891513084353236,,,Moderate,Low,Original
2013-08-25,0.20930232558139533,0.5560777957860619,0.0,0.5751858204688394,0.30579838917710456,,,Moderate,Low,Original
2013-08-26,0.18604651162790697,0.475040518638574,0.0,0.6186392224128074,0.2092350024362981,,,Moderate,Low,Original
2013-08-27,0.18604651162790697,0.48557536466774676,0.0,0.463121783876501,0.0693341740949871,,,Moderate,Low,Original
2013-08-29,0.24186046511627907,0.6512155591572129,0.012751086658291095,0.234991423670669,0.14646450170540848,,,Moderate,Low,Original
2013-08-30,0.20930232558139533,0.7090761750405188,0.037545668529509454,0.2927387078330476,0.294075496574852,,,Warm,Low,Original
2013-09-01,0.20930232558139533,0.5769854132901135,0.10655749541509624,0.21726700971983992,0.5981254836768042,,,Moderate,Low,Original
2013-09-02,0.2558139534883721,0.4267423014586711,0.059726494245404264,0.31503716409376775,0.7253862248846343,,,Moderate,Low,Original
2013-09-03,0.3023255813953488,0.4327390599675851,0.05429681295036751,0.3996569468267582,0.6512367795007024,,,Moderate,Low,Original
2013-09-04,0.3023255813953488,0.5983792544570503,0.00011552513393695216,0.4322469982847343,0.44257502364642143,,,Moderate,Low,Original
2013-09-05,0.3488372093023256,0.6708265802269044,0.0008375572210429032,0.4379645511720985,0.27320932098942374,,,Warm,Low,Original
2013-09-06,0.3953488372093023,0.6716369529983794,0.007682421406807318,0.39565465980560316,0.27942904640431077,,,Warm,Low,Original
2013-09-08,0.39999999999999997,0.6309562398703401,0.026166442836719664,0.28987993138936535,0.5236607526727626,,,Moderate,Low,Original
2013-09-09,0.441860465116279,0.6589951377633703,0.02036130485638782,0.2407089765580332,0.5242053369256789,,,Moderate,Low,Original
2013-09-10,0.34418604651162793,0.610858995137763,0.10421811145287296,0.4053744997141225,0.5964917309180549,,,Moderate,Low,Original
2013-09-11,0.27906976744186046,0.6316045380875199,0.05129315946800675,0.37392795883361934,0.5244059732293851,,,Moderate,Low,Original
2013-09-12,0.26976744186046514,0.6525121555915725,0.03094629525336106,0.37964551172098354,0.46048897933446065,,,Moderate,Low,Original
2013-09-13,0.2558139534883721,0.6938411669367908,0.027018440699504688,0.47741566609491154,0.4285304823869991,,,Warm,Low,Original
2013-09-15,0.2558139534883721,0.8160453808752026,0.006382763650016606,0.3647798742138367,0.30812003783427455,,,Warm,Low,Original
2013-09-16,0.23255813953488375,0.7949756888168558,0.01015177114470967,0.41852487135506006,0.38760067643096674,,,Warm,Low,Original
2013-09-17,0.2558139534883721,0.7755267423014589,0.017660904850611562,0.4002287021154946,0.43655593453524055,,,Warm,Low,Original
2013-09-19,0.2558139534883721,0.5126418152350085,0.024650175453797166,0.1783876500857634,0.6899309237868672,,,Moderate,Low,Original
2013-09-20,0.2558139534883721,0.5881685575364666,0.11113517884734798,0.11092052601486557,0.6705265269855831,,,Moderate,Low,Original
2013-09-22,0.20930232558139533,0.6883306320907614,0.07991451140088666,0.35849056603773594,0.5859439938089368,,,Warm,Low,Original
2013-09-23,0.20930232558139533,0.5789303079416526,0.014657251368250803,0.22126929674099488,0.7518415546447303,,,Moderate,Low,Original
2013-09-24,0.20930232558139533,0.6113452188006481,0.011769123019827002,0.393939393939394,0.6167846599214657,,,Moderate,Low,Original
2013-09-25,0.19069767441860463,0.6128038897893029,0.042181114528729656,0.18582046883933684,0.6397145232021557,,,Moderate,Low,Original
2013-09-26,0.20930232558139533,0.6773095623987035,0.04128579474071827,0.1898227558604917,0.6218005675141165,,,Warm,Low,Original
2013-09-27,0.2558139534883721,0.6949756888168557,0.0627879102947335,0.25157232704402527,0.5986127432715183,,,Warm,Low,Original
2013-09-29,0.2558139534883721,0.5307941653160453,0.024967869572123783,0.29559748427672966,0.694946831379518,,,Moderate,Low,Original
2013-09-30,0.27906976744186046,0.5782820097244732,0.07784949963176364,0.30874785591766735,0.6326922525724441,,,Moderate,Low,Original
2013-10-01,0.27906976744186046,0.5700162074554298,0.025964273852329998,0.31046312178387653,0.7036888417552813,,,Moderate,Low,Original
2013-10-02,0.3023255813953488,0.584116693679092,0.05650623113691173,0.22584333905088627,0.6590902576743387,,,Moderate,Low,Original
2013-10-03,0.3023255813953488,0.481037277147488,0.034628658897601416,0.3247570040022871,0.8228668061566684,,,Moderate,Low,Original
2013-10-04,0.3023255813953488,0.5147487844408432,0.03471530274805412,0.3516295025728989,0.7295995872624612,,,Moderate,Low,Original
2013-10-06,0.558139534883721,0.6343598055105344,0.0031336192580398276,0.4939965694682676,0.51959070194044,,,Moderate,Low,Original
2013-10-07,0.5116279069767442,0.6303079416531607,0.009704111250703982,0.33619210977701547,0.571268881309295,,,Moderate,Low,Original
2013-10-08,0.441860465116279,0.5844408427876824,0.022989501653453478,0.27272727272727265,0.6774628106279916,,,Moderate,Low,Original
2013-10-09,0.627906976744186,0.5706645056726096,0.03071524498548715,0.24356775300171535,0.6499469746911637,,,Moderate,Low,Original
2013-10-10,0.627906976744186,0.5364667747163698,0.039451833239469165,0.32018296169239563,0.6927398320387521,,,Moderate,Low,Original
2013-10-11,0.627906976744186,0.426256077795786,0.027133965833441638,0.3361921097770156,0.7709879904841073,,,Moderate,Low,Original
2013-10-12,0.5116279069767442,0.5207455429497567,0.0185995465638493,0.29731275014293884,0.5257244403680241,,,Moderate,Low,Original
2013-10-13,0.558139534883721,0.6382495948136142,0.005776256696847608,0.3573470554602631,0.5068646278196567,,,Moderate,Low,Original
2013-10-14,0.558139534883721,0.6692058346839544,0.005328596802841918,0.40080045740423104,0.5466479406116542,,,Warm,Low,Original
2013-10-15,0.5348837209302326,0.7327390599675845,0.0010830481306589265,0.6186392224128074,0.3915847401759871,,,Warm,Low,Original
2013-10-16,0.46511627906976744,0.6298217179902756,0.0,0.7089765580331617,0.17085614377024294,,,Moderate,Low,Original
2013-10-17,0.3255813953488372,0.6760129659643439,0.00015884705916330923,0.43910806174957134,0.21929547995070076,,,Warm,Low,Original
2013-10-20,0.20930232558139533,0.6299837925445708,0.002729281289260495,0.36249285305889084,0.5314855685172979,,,Moderate,Low,Original
2013-10-21,0.2558139534883721,0.6907617504051864,0.0016751144420858064,0.34305317324185264,0.44096993321677336,,,Warm,Low,Original
2013-10-22,0.20930232558139533,0.7372771474878441,0.0005631850279426418,0.3230417381360778,0.47588065006162417,,,Warm,Low,Original
2013-10-23,0.20930232558139533,0.5884927066450565,0.023769296307527908,0.31103487707261296,0.6378228094814988,,,Moderate,Low,Original
2013-10-24,0.2558139534883721,0.5964343598055104,0.02459241288682869,0.39679817038307613,0.6125999598727396,,,Moderate,Low,Original
2013-10-25,0.27906976744186046,0.6855753646677474,1.444064174211902e-05,0.43910806174957123,0.41855599185989867,,,Warm,Low,Original
2013-10-27,0.3488372093023256,0.7649918962722853,0.012982136926164997,0.3653516295025729,0.4564189286021383,,,Warm,Low,Original
2013-10-28,0.3488372093023256,0.681199351701782,0.12527256711288248,0.28187535734705543,0.6288801628020295,,,Warm,Low,Original
2013-10-29,0.37209302325581395,0.525769854132901,0.11457205158197231,0.2904516866781019,0.7725357562555533,,,Moderate,Low,Original
2013-10-30,0.3488372093023256,0.5846029173419776,0.060058629005473,0.20011435105774739,0.653271804866864,,,Moderate,Low,Original
2013-10-31,0.3488372093023256,0.6847649918962719,0.031827174399630315,0.36306460834762727,0.5328326979850386,,,Warm,Low,Original
2013-11-01,0.3255813953488372,0.710372771474878,0.028606911291137783,0.3693539165237278,0.5041990312132767,,,Warm,Low,Original
2013-11-04,0.3953488372093023,0.42917341977309564,0.09982815636326878,0.27958833619210993,0.859497262747571,,,Moderate,Low,Original
2013-11-05,0.4604651162790698,0.5403565640194488,0.16608182067611085,0.4139508290451687,0.7570580985410875,,,Moderate,Low,Original
2013-11-06,0.5116279069767442,0.524959481361426,0.09191468468858756,0.28530588907947413,0.7599529937802747,,,Moderate,Low,Original
2013-11-07,0.6046511627906976,0.5175040518638572,0.07338734133344886,0.3041738136077759,0.7377110263980056,,,Moderate,Low,Original
2013-11-10,0.4186046511627907,0.5134521880064831,0.07698306112723649,0.20754716981132076,0.7445899853822124,,,Moderate,Low,Original
2013-11-11,0.4186046511627907,0.4940032414910862,0.09506274458836952,0.16981132075471705,0.7772650405571964,,,Moderate,Low,Original
2013-11-12,0.6046511627906976,0.5458670988654777,0.022830654594290168,0.24871355060034311,0.7322365215397408,,,Moderate,Low,Original
2013-11-13,0.558139534883721,0.6238249594813616,0.022744010743837455,0.28587764436821045,0.7017111410473218,,,Moderate,Low,Original
2013-11-14,0.4697674418604651,0.6137763371150731,0.03367557654262156,0.228130360205832,0.7142079165352981,,,Moderate,Low,Original
2013-11-15,0.43720930232558136,0.5943273905996758,0.04602232523213331,0.2813036020583191,0.6997621026684633,,,Moderate,Low,Original
2013-11-16,0.5116279069767442,0.5620745542949754,0.02971884070528094,0.2538593481989709,0.6928258190260541,,,Moderate,Low,Original
2013-11-17,0.5813953488372092,0.647649918962723,0.013473118745397045,0.2698684962835906,0.6042592221043888,,,Moderate,Low,Original
2013-11-18,0.5116279069767442,0.620097244732577,0.09431183121777932,0.22527158376214984,0.6802717188798766,,,Moderate,Low,Original
2013-11-20,0.5116279069767442,0.5708265802269044,0.06928619907868706,0.2521440823327616,0.7473415689758953,,,Moderate,Low,Original
2013-11-21,0.46511627906976744,0.554943273905997,0.04589235945645424,0.19153802172670104,0.730688755768294,,,Moderate,Low,Original
2013-11-22,0.441860465116279,0.5431118314424637,0.042585452497508995,0.2584333905088623,0.7673765370173982,,,Moderate,Low,Original
2013-11-24,0.4186046511627907,0.5385737439222045,0.04569019047206458,0.25900514579759865,0.7400899997133772,,,Moderate,Low,Original
2013-11-25,0.46511627906976744,0.5056726094003243,0.06379875521668182,0.24871355060034323,0.7093639829172522,,,Moderate,Low,Original
2013-11-26,0.5116279069767442,0.49902755267423005,0.022556282401189908,0.20697541452258428,0.7238957837713895,,,Moderate,Low,Original
2013-11-27,0.5116279069767442,0.4533225283630473,0.025661020375745504,0.28016009148084636,0.7923987503224514,,,Moderate,Low,Original
2013-11-28,0.441860465116279,0.5789303079416535,0.008895435313145317,0.3361921097770156,0.6001605090429651,,,Moderate,Low,Original
2013-11-29,0.37209302325581395,0.5829821717990276,0.044390532715273864,0.27958833619210993,0.6456762876551352,,,Moderate,Low,Original
2013-12-01,0.3488372093023256,0.5578606158833066,0.04385622897081547,0.42767295597484284,0.6373928745449859,,,Moderate,Low,Original
2013-12-02,0.3488372093023256,0.5277147487844409,0.02013025458851391,0.33619210977701547,0.6751698242999229,,,Moderate,Low,Original
2013-12-03,0.3255813953488372,0.6645056726094005,0.05416684717468844,0.2675814751286449,0.6190776462495347,,,Moderate,Low,Original
2013-12-04,0.3023255813953488,0.619286871961102,0.03296798509725772,0.16352201257861643,0.6489151308435324,,,Moderate,Low,Original
2013-12-05,0.16279069767441862,0.5713128038897894,0.060939508151742254,0.18582046883933684,0.7180200063057127,,,Moderate,Low,Original
2013-12-06,0.16279069767441862,0.48881685575364675,0.06277346965299138,0.123499142367067,0.7611281492734103,,,Moderate,Low,Original
2013-12-08,0.16279069767441862,0.5354943273905997,0.05630406215252207,0.2206975414522585,0.6752558112872256,,,Moderate,Low,Original
2013-12-09,0.16279069767441862,0.6008103727714744,0.03614492628052391,0.282447112635792,0.6244375017913957,,,Moderate,Low,Original
2013-12-10,0.20930232558139533,0.512965964343598,0.21233519617611804,0.08919382504288165,0.7348447934879192,,,Moderate,Low,Original
2013-12-11,0.18604651162790697,0.29805510534846014,0.22075409031177345,0.1440823327615781,0.85780618533062,,,Cool,Low,Original
2013-12-12,0.16279069767441862,0.3544570502431117,0.07738739909601583,0.2264150943396227,0.7959815414600593,,,Moderate,Low,Original
2013-12-13,0.16279069767441862,0.3672609400324147,0.039509595806437633,0.16352201257861643,0.8253890911175443,,,Moderate,Low,Original
2013-12-15,0.13953488372093023,0.4497568881685574,0.0023971465291917574,0.3036020583190396,0.7242110693914989,,,Moderate,Low,Original
2013-12-16,0.14883720930232558,0.41685575364667726,0.021733165821889125,0.27672955974842767,0.6700392673908682,,,Moderate,Low,Original
2013-12-18,0.13953488372093023,0.4249594813614259,0.0018339615012491156,0.23213264722698684,0.703774828742584,,,Moderate,Low,Original
2013-12-19,0.13953488372093023,0.45850891410048633,0.020794524108651385,0.3390508862206976,0.7027429848949525,,,Moderate,Low,Original
2013-12-20,0.13023255813953488,0.4978930307941656,0.05568311455761094,0.5002858776443682,0.6751411619708221,,,Moderate,Low,Original
2013-12-22,0.13953488372093023,0.6867098865478118,0.010267296278646622,0.300171526586621,0.5604345209091695,,,Warm,Low,Original
2013-12-23,0.16279069767441862,0.7128038897893025,0.006065069531689988,0.24528301886792464,0.6319470320158218,,,Warm,Low,Original
2013-12-24,0.1767441860465116,0.746839546191248,0.021993097373247266,0.2944539736992567,0.6161540886812464,,,Warm,Low,Original
2013-12-26,0.23255813953488375,0.6442463533225282,0.033978830019206055,0.1715265866209263,0.690475508039784,,,Moderate,Low,Original
2013-12-27,0.23255813953488375,0.702106969205835,0.008447775419139627,0.16352201257861643,0.6343260053311934,,,Warm,Low,Original
2013-12-29,0.22325581395348837,0.6679092382495948,0.09571257346676486,0.15951972555746147,0.6827653415116515,,,Warm,Low,Original
2013-12-31,0.20930232558139533,0.5304700162074554,0.08726479804762524,0.2138364779874215,0.8217489753217353,,,Moderate,Low,Original
2014-01-01,0.20930232558139533,0.5502431118314426,0.012534477032159309,0.17324185248713553,0.7389435065493424,,,Moderate,Low,Original
2014-01-02,0.20930232558139533,0.5586709886547816,0.003379110167655851,0.21040594625500303,0.7150391240792229,,,Moderate,Low,Original
2014-01-03,0.20930232558139533,0.5756888168557535,0.0034946353015928027,0.26872498570611797,0.6622431138754334,,,Moderate,Low,Original
2014-01-05,0.20930232558139533,0.769205834683955,0.002339383962223281,0.35162950257289877,0.5251225314569066,,,Warm,Low,Original
2014-01-06,0.20930232558139533,0.7306320907617503,0.001429623532469783,0.23956546598056033,0.5658230387801315,,,Warm,Low,Original
2014-01-07,0.1767441860465116,0.6995137763371153,0.008808791462692601,0.1978273299028016,0.5900140445412596,,,Warm,Low,Original
2014-01-08,0.20930232558139533,0.5280388978930308,0.005920663114268797,0.050314465408805076,0.7405199346498901,,,Moderate,Low,Original
2014-01-09,0.20930232558139533,0.5508914100486224,0.0012274545480801169,0.18410520297312755,0.6969531944165785,,,Moderate,Low,Original
2014-01-10,0.20930232558139533,0.4909238249594814,0.002613756155323543,0.26700971983990857,0.716701539167073,,,Moderate,Low,Original
2014-01-12,0.20930232558139533,0.7269043760129661,0.011595835318921574,0.22298456260720423,0.5240333629510736,,,Warm,Low,Original
2014-01-13,0.20930232558139533,0.7209076175040521,0.006180594665626941,0.19611206403659243,0.5721287511823214,,,Warm,Low,Original
2014-01-14,0.20930232558139533,0.6470016207455427,0.016101315542462708,0.252715837621498,0.6140904009859842,,,Moderate,Low,Original
2014-01-16,0.22325581395348837,0.6547811993517019,0.006613813917890512,0.22469982847341347,0.5712688813092954,,,Moderate,Low,Original
2014-01-17,0.19534883720930235,0.7272285251215564,0.005097546534968014,0.23041738136077766,0.49155894407979583,,,Warm,Low,Original
2014-01-19,0.14883720930232558,0.8210696920583469,0.007595777556354605,0.11149228130360211,0.48634240018343866,,,Warm,Low,Original
2014-01-20,0.11627906976744184,0.5701782820097245,0.0070759144536383205,0.20068610634648376,0.713978617902491,,,Moderate,Low,Original
2014-01-21,0.10697674418604652,0.5491085899513772,0.025574376525292784,0.1526586620926244,0.7264180687322654,,,Moderate,Low,Original
2014-01-22,0.06976744186046513,0.6137763371150731,0.008722147612239889,0.22355631789594055,0.6990455444409416,,,Moderate,Low,Original
2014-01-23,0.08372093023255814,0.6591572123176663,0.04589235945645424,0.21612349914236723,0.6548482329674115,,,Moderate,Low,Original
2014-01-24,0.10697674418604652,0.46434359805510517,0.07249202154543748,0.29902801600914813,0.7472555819885927,,,Moderate,Low,Original
2014-01-26,0.08372093023255814,0.7474878444084279,0.05813802365377117,0.21269296740994859,0.5112786265011895,,,Warm,Low,Original
2014-01-27,0.09302325581395349,0.6948136142625605,0.11854322806105504,0.2195540308747856,0.6060076241795411,,,Warm,Low,Original
2014-01-28,0.10232558139534884,0.6495948136142629,0.06867969212551805,0.18582046883933684,0.6220012038178226,,,Moderate,Low,Original
2014-01-29,0.11627906976744184,0.6560777957860611,0.023466042830943407,0.3825042881646656,0.6138037776949754,,,Moderate,Low,Original
2014-02-02,0.11627906976744184,0.8153970826580219,0.0398561712082485,0.17209834190966278,0.4785749089971052,,,Warm,Low,Original
2014-02-03,0.20930232558139533,0.7170178282009723,0.034527574405406575,0.24871355060034323,0.6318323826994183,,,Warm,Low,Original
2014-02-04,0.20930232558139533,0.5975688816855753,0.12052159597972535,0.315037164093768,0.7099658918283698,,,Moderate,Low,Original
2014-02-05,0.20930232558139533,0.48427876823338756,0.07961125792430215,0.2944539736992568,0.7360772736392562,,,Moderate,Low,Original
2014-02-06,0.19534883720930235,0.5361426256077795,0.010743837456136551,0.26072041166380794,0.6883258333572189,,,Moderate,Low,Original
2014-02-07,0.20930232558139533,0.4341977309562399,0.02486678507992895,0.2847341337907376,0.7549657485167247,,,Moderate,Low,Original
2014-02-08,0.22325581395348837,0.5703403565640193,0.012924374359196522,0.1898227558604917,0.6367049786465648,,,Moderate,Low,Original
2014-02-09,0.20930232558139533,0.5500810372771479,0.011119294141431646,0.21841052029731273,0.6801857318925739,,,Moderate,Low,Original
2014-02-10,0.16279069767441862,0.5372771474878444,0.0699360279570824,0.22641509433962276,0.6800424202470696,,,Moderate,Low,Original
2014-02-11,0.16279069767441862,0.6487844408427874,0.003191381825008302,0.22012578616352207,0.5960331336524407,,,Moderate,Low,Original
2014-02-12,0.16279069767441862,0.584116693679092,7.22032087105951e-05,0.17838765008576335,0.6140044139986816,,,Moderate,Low,Original
2014-02-13,0.14883720930232558,0.6197730956239871,0.005487443862005228,0.202401372212693,0.6005331193212764,,,Moderate,Low,Original
2014-02-14,0.16279069767441862,0.6680713128038895,0.1396987682132594,0.18010291595197264,0.5996159247900485,,,Warm,Low,Original
2014-02-16,0.17209302325581394,0.6106969205834683,0.0008808791462692602,0.4133790737564323,0.4906704118776697,,,Moderate,Low,Original
2014-02-17,0.18604651162790697,0.6307941653160454,7.22032087105951e-05,0.27444253859348205,0.42044770558055555,,,Moderate,Low,Original
2014-02-18,0.20930232558139533,0.745542949756888,0.0007942352958165462,0.1978273299028016,0.45263550116082496,,,Warm,Low,Original
2014-02-20,0.24186046511627907,0.5863857374392218,0.09113489003451314,0.19782732990280172,0.7226919659491531,,,Moderate,Low,Original
2014-02-21,0.2,0.6345218800648296,0.006382763650016608,0.3236134934248142,0.6293387600676432,,,Moderate,Low,Original
2014-02-23,0.16279069767441862,0.7789303079416536,0.027740472786610636,0.21440823327615788,0.5788070738628224,,,Warm,Low,Original
2014-02-24,0.22325581395348837,0.5136142625607778,0.010541668471746883,0.17838765008576335,0.8444495399696181,,,Moderate,Low,Original
2014-02-25,0.20930232558139533,0.7105348460291727,0.13756155323542577,0.25671812464265303,0.6272750723723814,,,Warm,Low,Original
2014-02-26,0.19534883720930235,0.5588330632090763,0.0913370590189028,0.32990280160091495,0.8145833930465192,,,Moderate,Low,Original
2014-02-28,0.23255813953488375,0.7309562398703406,0.10883911681035106,0.3390508862206975,0.4962882283814385,,,Warm,Low,Original
2014-03-03,0.4186046511627907,0.8319286871961105,0.00765354012332308,0.3064608347627215,0.41629166786093075,,,Warm,Low,Original
2014-03-05,0.3581395348837209,0.7419773095623989,0.002310502678739043,0.3161806746712407,0.5481957063831011,,,Warm,Low,Original
2014-03-06,0.3488372093023256,0.7158833063209078,0.03923522361333738,0.1669525443110349,0.56212559832612,,,Warm,Low,Original
2014-03-07,0.3488372093023256,0.4293354943273904,0.15750407948129216,0.16923956546598057,0.8797615294218808,,,Moderate,Low,Original
2014-03-09,0.3488372093023256,0.7128038897893034,0.04778408352467184,0.46197827329902813,0.646937430135573,,,Warm,Low,Original
2014-03-10,0.3023255813953488,0.694489465153971,0.12456497566751867,0.15323041738136084,0.636905614950271,,,Warm,Low,Original
2014-03-11,0.3488372093023256,0.49303079416531603,0.08041993386186082,0.1246426529445398,0.746309725128264,,,Moderate,Low,Original
2014-03-12,0.3488372093023256,0.433063209076175,0.03795000649828879,0.30303030303030304,0.7820516495170402,,,Moderate,Low,Original
2014-03-13,0.4186046511627907,0.320745542949757,0.035610622536065506,0.23270440251572339,0.8709908567170173,,,Cool,Low,Original
2014-03-14,0.4186046511627907,0.22836304700162047,0.0491270632066889,0.21841052029731273,0.925764567628766,,,Cool,Low,Original
2014-03-17,0.3953488372093023,0.662074554294976,0.013473118745397045,0.47798742138364786,0.692911806013357,,,Moderate,Low,Original
2014-03-18,0.213953488372093,0.6517017828200975,0.035321809701223124,0.38936535162950264,0.6713863968586091,,,Moderate,Low,Original
2014-03-19,0.2558139534883721,0.6367909238249594,0.04937255411630494,0.3253287592910235,0.6528991945885525,,,Moderate,Low,Original
