Date,unit,min_price,max_price,price_avg,market,temp_c,precip_mm,wind_m_s,rh_pct,Harvest_kg_x,Price_index_x,Harvest_kg_y,Price_index_y,Harvest_kg,Price_index,price_outlier,price_lag_1,price_lag_7,price_lag_14,price_roll7_mean,price_roll30_mean,month,dayofweek,day
2013-07-29,Kg,42,46,44.0,Tomato,19.3875,0.0,1.3512499999999998,63.27624999999999,20448.146726265826,1.1677953764878066,20448.146726265826,1.1677953764878066,20448.146726265826,1.1677953764878066,False,42.5,30.0,46.0,38.285714285714285,32.166666666666664,7,0,29
2013-07-30,Kg,38,42,40.0,Tomato,18.83625,17.490000000000002,1.4649999999999999,66.9325,53405.81936759016,1.5008284203801923,53405.81936759016,1.5008284203801923,53405.81936759016,1.5008284203801923,False,44.0,30.0,52.5,39.714285714285715,32.7,7,1,30
2013-07-31,Kg,35,40,37.5,Tomato,16.9,22.830000000000002,1.7349999999999999,79.655,32578.034717510134,1.4274241649115342,32578.034717510134,1.4274241649115342,32578.034717510134,1.4274241649115342,False,40.0,32.5,52.5,40.42857142857143,33.36666666666667,7,2,31
2013-08-01,Kg,34,38,36.0,Tomato,16.96375,12.32,1.97375,72.97875,84629.80710386157,1.5524534998637753,84629.80710386157,1.5524534998637753,84629.80710386157,1.5524534998637753,False,37.5,34.0,50.0,40.714285714285715,33.65,8,3,1
2013-08-02,Kg,25,35,30.0,Tomato,17.5925,5.780000000000001,1.5725000000000002,71.0,68705.2614614127,1.8234273804240857,68705.2614614127,1.8234273804240857,68705.2614614127,1.8234273804240857,False,36.0,42.5,49.0,38.92857142857143,33.9,8,4,2
2013-08-04,Kg,25,30,27.5,Tomato,17.4,11.63,1.505,76.91000000000001,48916.80763640696,1.5592466054430494,48916.80763640696,1.5592466054430494,48916.80763640696,1.5592466054430494,False,30.0,42.5,42.5,36.785714285714285,34.11666666666667,8,6,4
2013-08-05,Kg,25,30,27.5,Tomato,17.622500000000002,11.75,1.40375,76.04375,88198.65271036467,1.318485121422592,88198.65271036467,1.318485121422592,88198.65271036467,1.318485121422592,False,27.5,42.5,38.0,34.642857142857146,34.166666666666664,8,0,5
2013-08-06,Kg,28,34,31.0,Tomato,17.798750000000002,17.46,1.41125,73.78625,25859.175686831244,1.8603779893904826,25859.175686831244,1.8603779893904826,25859.175686831244,1.8603779893904826,False,27.5,44.0,30.0,32.785714285714285,34.53333333333333,8,1,6
2013-08-07,Kg,25,30,27.5,Tomato,18.3625,50.129999999999995,1.2625,73.68,91063.58827568362,1.3935002458093082,91063.58827568362,1.3935002458093082,91063.58827568362,1.3935002458093082,False,31.0,40.0,30.0,31.0,34.86666666666667,8,2,7
2013-08-08,Kg,20,25,22.5,Tomato,18.66375,86.5,1.2725,76.7975,81518.37763723225,1.1814780528939428,81518.37763723225,1.1814780528939428,81518.37763723225,1.1814780528939428,False,27.5,37.5,32.5,28.857142857142858,35.03333333333333,8,3,8
2013-08-12,Kg,24,28,26.0,Tomato,19.16625,0.53,1.2950000000000002,61.21125000000001,37053.07314824188,1.2714401570015375,37053.07314824188,1.2714401570015375,37053.07314824188,1.2714401570015375,False,22.5,36.0,34.0,27.428571428571427,35.36666666666667,8,0,12
2013-08-13,Kg,25,30,27.5,Tomato,19.182499999999997,6.369999999999999,0.9425000000000001,68.22999999999999,24960.834203473707,1.9935898275312285,24960.834203473707,1.9935898275312285,24960.834203473707,1.9935898275312285,False,26.0,30.0,42.5,27.071428571428573,35.75,8,1,13
2013-08-14,Kg,25,30,27.5,Tomato,19.67625,34.62,1.00625,70.74875,52488.26013277564,1.5948119788013544,52488.26013277564,1.5948119788013544,52488.26013277564,1.5948119788013544,False,27.5,27.5,42.5,27.071428571428573,35.96666666666667,8,2,14
2013-08-15,Kg,25,32,28.5,Tomato,19.4725,19.66,1.11375,73.20874999999998,19819.63152768767,2.435869334321244,19819.63152768767,2.435869334321244,19819.63152768767,2.435869334321244,False,27.5,27.5,42.5,27.214285714285715,36.166666666666664,8,3,15
2013-08-16,Kg,35,40,37.5,Tomato,19.641250000000003,10.46,1.16125,71.8725,19819.63152768767,2.435869334321244,,,19819.63152768767,2.435869334321244,False,28.5,31.0,44.0,28.142857142857142,36.333333333333336,8,4,16
2013-08-18,Kg,30,35,32.5,Tomato,19.44125,38.36,1.08,74.53,48245.1111082348,0.7395347253380155,48245.1111082348,0.7395347253380155,48245.1111082348,0.7395347253380155,False,37.5,27.5,40.0,28.857142857142858,36.25,8,6,18
2013-08-19,Kg,35,40,37.5,Tomato,19.6125,14.6,1.16125,72.47999999999999,65961.26374170117,0.8362207398775616,65961.26374170117,0.8362207398775616,65961.26374170117,0.8362207398775616,False,32.5,22.5,37.5,31.0,35.96666666666667,8,0,19
2013-08-20,Kg,38,42,40.0,Tomato,18.195,22.949999999999996,1.5999999999999996,77.6025,59206.52401556733,1.2363295637143497,59206.52401556733,1.2363295637143497,59206.52401556733,1.2363295637143497,False,37.5,26.0,36.0,33.0,35.55,8,1,20
2013-08-23,Kg,40,44,42.0,Tomato,19.505000000000003,5.97,1.9474999999999996,70.10625,23834.612086870045,1.0272489334052444,23834.612086870045,1.0272489334052444,23834.612086870045,1.0272489334052444,False,40.0,27.5,30.0,35.07142857142857,35.2,8,4,23
2013-08-25,Kg,30,35,32.5,Tomato,18.790000000000003,0.0,1.8475,62.11,28532.445102792182,2.4796188288918564,28532.445102792182,2.4796188288918564,28532.445102792182,2.4796188288918564,False,42.0,27.5,27.5,35.785714285714285,34.61666666666667,8,6,25
2013-08-26,Kg,28,32,30.0,Tomato,18.165000000000003,0.0,1.9425000000000001,57.89875,19902.34079998197,1.7825540964090507,19902.34079998197,1.7825540964090507,19902.34079998197,1.7825540964090507,False,32.5,28.5,27.5,36.0,33.983333333333334,8,0,26
2013-08-27,Kg,28,32,30.0,Tomato,18.246249999999996,0.0,1.6025,51.7975,36731.67220124416,1.0869285450326853,36731.67220124416,1.0869285450326853,36731.67220124416,1.0869285450326853,False,30.0,37.5,31.0,34.92857142857143,33.56666666666667,8,1,27
2013-08-29,Kg,34,38,36.0,Tomato,19.523750000000003,8.83,1.10375,55.161249999999995,1632.6011770879888,1.0216818094406621,1632.6011770879888,1.0216818094406621,1632.6011770879888,1.0216818094406621,False,30.0,32.5,27.5,35.42857142857143,33.5,8,3,29
2013-08-30,Kg,30,35,32.5,Tomato,19.970000000000002,26.0,1.2300000000000002,61.59875000000001,52176.688848774924,1.8739758428650135,52176.688848774924,1.8739758428650135,52176.688848774924,1.8739758428650135,False,36.0,37.5,22.5,34.714285714285715,33.583333333333336,8,4,30
2013-09-01,Kg,30,35,32.5,Tomato,18.95125,73.78999999999999,1.065,74.85875000000001,121682.19983681002,1.4049734473727646,121682.19983681002,1.4049734473727646,121682.19983681002,1.4049734473727646,False,32.5,40.0,26.0,33.642857142857146,33.666666666666664,9,6,1
2013-09-02,Kg,35,40,37.5,Tomato,17.7925,41.36,1.2787499999999996,80.40875,47607.014231838104,1.449916525392289,47607.014231838104,1.449916525392289,47607.014231838104,1.449916525392289,False,32.5,42.0,27.5,33.0,33.833333333333336,9,0,2
2013-09-03,Kg,40,45,42.5,Tomato,17.83875,37.599999999999994,1.4637499999999999,77.175,161151.69586537965,1.4914713434171574,161151.69586537965,1.4914713434171574,161151.69586537965,1.4914713434171574,False,37.5,32.5,27.5,34.42857142857143,34.11666666666667,9,1,3
2013-09-04,Kg,40,45,42.5,Tomato,19.11625,0.08,1.5350000000000001,68.07499999999999,84902.40333099384,1.9858296031564866,84902.40333099384,1.9858296031564866,84902.40333099384,1.9858296031564866,False,42.5,30.0,28.5,36.214285714285715,34.11666666666667,9,2,4
2013-09-05,Kg,45,50,47.5,Tomato,19.675,0.5800000000000001,1.5475,60.68875,31943.728557593095,1.5429009288622704,31943.728557593095,1.5429009288622704,31943.728557593095,1.5429009288622704,False,42.5,30.0,37.5,38.714285714285715,34.28333333333333,9,3,5
2013-09-06,Kg,50,55,52.5,Tomato,19.681250000000002,5.319999999999999,1.4549999999999998,60.959999999999994,18280.62948526302,1.5045115325636802,18280.62948526302,1.5045115325636802,18280.62948526302,1.5045115325636802,False,47.5,36.0,32.5,41.07142857142857,34.61666666666667,9,4,6
2013-09-08,Kg,50,56,53.0,Tomato,19.3675,18.12,1.22375,71.61125000000001,50494.127839415494,1.4547433401503984,50494.127839415494,1.4547433401503984,50494.127839415494,1.4547433401503984,False,52.5,32.5,37.5,44.0,34.916666666666664,9,6,8
2013-09-09,Kg,55,60,57.5,Tomato,19.583749999999995,14.1,1.11625,71.635,103328.44730970856,1.6479314129903186,103328.44730970856,1.6479314129903186,103328.44730970856,1.6479314129903186,False,53.0,32.5,40.0,47.57142857142857,35.5,9,0,9
2013-09-10,Kg,44,50,47.0,Tomato,19.2125,72.17,1.47625,74.78750000000001,31355.140398007883,1.6090335239459979,31355.140398007883,1.6090335239459979,31355.140398007883,1.6090335239459979,False,57.5,37.5,42.0,48.92857142857143,35.81666666666667,9,1,10
2013-09-11,Kg,38,42,40.0,Tomato,19.3725,35.519999999999996,1.4075000000000002,71.64375000000001,17213.837646870154,1.4051247506400883,17213.837646870154,1.4051247506400883,17213.837646870154,1.4051247506400883,False,47.0,42.5,32.5,48.57142857142857,35.95,9,2,11
2013-09-12,Kg,36,42,39.0,Tomato,19.53375,21.43,1.4200000000000002,68.85624999999999,70469.23069229088,1.2655779892723278,70469.23069229088,1.2655779892723278,70469.23069229088,1.2655779892723278,False,40.0,42.5,30.0,48.07142857142857,36.25,9,3,12
2013-09-13,Kg,35,40,37.5,Tomato,19.8525,18.71,1.6337500000000003,67.4625,87150.95762371873,1.3583203461992497,87150.95762371873,1.3583203461992497,87150.95762371873,1.3583203461992497,False,39.0,47.5,30.0,46.642857142857146,36.583333333333336,9,4,13
2013-09-15,Kg,35,40,37.5,Tomato,20.795,4.42,1.3875000000000002,62.21125,50959.97269772375,1.5737484790541747,50959.97269772375,1.5737484790541747,50959.97269772375,1.5737484790541747,False,37.5,52.5,36.0,44.5,36.916666666666664,9,6,15
2013-09-16,Kg,32,38,35.0,Tomato,20.6325,7.029999999999999,1.505,65.6775,51531.369576826604,1.454175688513467,51531.369576826604,1.454175688513467,51531.369576826604,1.454175688513467,False,37.5,53.0,32.5,41.92857142857143,37.05,9,0,16
2013-09-17,Kg,35,40,37.5,Tomato,20.4825,12.23,1.4649999999999999,67.8125,14736.299478978326,1.5281082782555266,14736.299478978326,1.5281082782555266,14736.299478978326,1.5281082782555266,False,35.0,57.5,32.5,39.07142857142857,37.38333333333333,9,1,17
2013-09-19,Kg,35,40,37.5,Tomato,18.455000000000002,17.07,0.9800000000000001,78.8625,13038.086889523278,1.7452506357015007,13038.086889523278,1.7452506357015007,13038.086889523278,1.7452506357015007,False,37.5,47.0,37.5,37.714285714285715,37.88333333333333,9,3,19
2013-09-20,Kg,35,40,37.5,Tomato,19.037499999999998,76.96000000000001,0.8324999999999998,78.01625,35965.82057676905,1.0879750481843353,35965.82057676905,1.0879750481843353,35965.82057676905,1.0879750481843353,False,37.5,40.0,42.5,37.357142857142854,38.266666666666666,9,4,20
2013-09-22,Kg,30,35,32.5,Tomato,19.81,55.34,1.37375,74.32749999999999,2029.8047132924903,1.393514808090922,2029.8047132924903,1.393514808090922,2029.8047132924903,1.393514808090922,False,37.5,39.0,42.5,36.42857142857143,38.43333333333333,9,6,22
2013-09-23,Kg,30,35,32.5,Tomato,18.966249999999995,10.149999999999999,1.07375,81.56249999999999,69861.29492907815,1.9471725292403992,69861.29492907815,1.9471725292403992,69861.29492907815,1.9471725292403992,False,32.5,37.5,47.5,35.714285714285715,38.6,9,0,23
2013-09-24,Kg,30,35,32.5,Tomato,19.21625,8.15,1.45125,75.67250000000001,103269.66407817302,1.2669824545898831,103269.66407817302,1.2669824545898831,103269.66407817302,1.2669824545898831,False,32.5,37.5,52.5,35.0,38.733333333333334,9,1,24
2013-09-25,Kg,30,31,30.5,Tomato,19.2275,29.21,0.9962500000000001,76.6725,103269.66407817302,1.2669824545898831,,,103269.66407817302,1.2669824545898831,False,32.5,35.0,53.0,34.357142857142854,38.5,9,2,25
2013-09-26,Kg,30,35,32.5,Tomato,19.725,28.589999999999996,1.005,75.89125,103269.66407817302,1.2669824545898831,,,103269.66407817302,1.2669824545898831,False,30.5,37.5,57.5,33.642857142857146,38.5,9,3,26
2013-09-27,Kg,35,40,37.5,Tomato,19.86125,43.480000000000004,1.1400000000000001,74.88,39560.006899278145,1.218444056197293,39560.006899278145,1.218444056197293,39560.006899278145,1.218444056197293,False,32.5,37.5,47.0,33.642857142857146,38.5,9,4,27
2013-09-29,Kg,35,40,37.5,Tomato,18.595,17.29,1.23625,79.08125,69931.05253388533,1.2360008835726615,69931.05253388533,1.2360008835726615,69931.05253388533,1.2360008835726615,False,37.5,37.5,40.0,33.642857142857146,38.416666666666664,9,6,29
2013-09-30,Kg,38,42,40.0,Tomato,18.96125,53.91000000000001,1.2650000000000001,76.36625,39225.04546406494,1.283697077225782,39225.04546406494,1.283697077225782,39225.04546406494,1.283697077225782,False,37.5,32.5,39.0,34.714285714285715,38.35,9,0,30
2013-10-01,Kg,38,42,40.0,Tomato,18.8975,17.98,1.2687499999999998,79.4625,64871.59649490581,1.3407553490992288,64871.59649490581,1.3407553490992288,64871.59649490581,1.3407553490992288,False,40.0,32.5,37.5,35.785714285714285,38.6,10,1,1
2013-10-02,Kg,40,45,42.5,Tomato,19.006249999999998,39.13,1.08375,77.5175,28706.390802061,1.442839300569117,28706.390802061,1.442839300569117,28706.390802061,1.442839300569117,False,40.0,32.5,37.5,37.214285714285715,39.016666666666666,10,2,2
2013-10-03,Kg,40,45,42.5,Tomato,18.21125,23.980000000000004,1.3,84.66,28706.390802061,1.442839300569117,,,28706.390802061,1.442839300569117,False,42.5,30.5,35.0,38.92857142857143,39.43333333333333,10,3,3
2013-10-04,Kg,40,45,42.5,Tomato,18.47125,24.04,1.3587500000000001,80.5925,7942.809837781431,0.7588033269444152,7942.809837781431,0.7588033269444152,7942.809837781431,0.7588033269444152,False,42.5,32.5,37.5,40.357142857142854,39.65,10,4,4
2013-10-06,Kg,65,75,70.0,Tomato,19.393749999999997,2.1700000000000004,1.67,71.43375,37612.77783845822,1.2105084981790764,37612.77783845822,1.2105084981790764,37612.77783845822,1.2105084981790764,False,42.5,37.5,37.5,45.0,40.9,10,6,6
2013-10-07,Kg,60,70,65.0,Tomato,19.3625,6.72,1.325,73.68749999999999,27700.895158831532,1.207167860699712,27700.895158831532,1.207167860699712,27700.895158831532,1.207167860699712,False,70.0,37.5,37.5,48.92857142857143,41.983333333333334,10,0,7
2013-10-08,Kg,55,60,57.5,Tomato,19.00875,15.919999999999998,1.1862499999999998,78.31875,73299.99980559203,1.4317251490194844,73299.99980559203,1.4317251490194844,73299.99980559203,1.4317251490194844,False,65.0,40.0,32.5,51.42857142857143,42.65,10,1,8
2013-10-09,Kg,75,80,77.5,Tomato,18.902500000000003,21.269999999999996,1.1225,77.11875,5150.969237420271,1.830660036667636,5150.969237420271,1.830660036667636,5150.969237420271,1.830660036667636,False,57.5,40.0,32.5,56.785714285714285,43.81666666666667,10,2,9
2013-10-10,Kg,75,80,77.5,Tomato,18.63875,27.32,1.2899999999999998,78.98500000000001,2262.499672793963,1.30250299086377,2262.499672793963,1.30250299086377,2262.499672793963,1.30250299086377,False,77.5,42.5,32.5,61.785714285714285,44.983333333333334,10,3,10
2013-10-11,Kg,75,80,77.5,Tomato,17.78875,18.79,1.3250000000000002,82.39750000000001,17004.86693840367,1.037353731049174,17004.86693840367,1.037353731049174,17004.86693840367,1.037353731049174,False,77.5,42.5,30.5,66.78571428571429,45.983333333333334,10,4,11
2013-10-12,Kg,60,70,65.0,Tomato,18.5175,12.88,1.24,71.70124999999999,57708.589650293594,1.7973627939339334,57708.589650293594,1.7973627939339334,57708.589650293594,1.7973627939339334,False,77.5,42.5,32.5,70.0,46.4,10,5,12
2013-10-13,Kg,65,75,70.0,Tomato,19.42375,4.0,1.37125,70.87875,36968.91202463533,1.2517731237091545,36968.91202463533,1.2517731237091545,36968.91202463533,1.2517731237091545,False,65.0,70.0,37.5,70.0,46.96666666666667,10,6,13
2013-10-14,Kg,65,75,70.0,Tomato,19.662499999999998,3.6899999999999995,1.46625,72.61375,29302.46184829246,0.6295573948833715,29302.46184829246,0.6295573948833715,29302.46184829246,0.6295573948833715,False,70.0,65.0,37.5,70.71428571428571,47.38333333333333,10,0,14
2013-10-15,Kg,65,70,67.5,Tomato,20.152499999999996,0.75,1.9425000000000001,65.85125000000001,34589.935560813035,0.9911180673693769,34589.935560813035,0.9911180673693769,34589.935560813035,0.9911180673693769,False,70.0,57.5,40.0,72.14285714285714,48.06666666666667,10,1,15
2013-10-16,Kg,55,65,60.0,Tomato,19.35875,0.0,2.1399999999999997,56.225,50432.84296810086,1.4884947837313944,50432.84296810086,1.4884947837313944,50432.84296810086,1.4884947837313944,False,67.5,77.5,40.0,69.64285714285714,48.733333333333334,10,2,16
2013-10-17,Kg,40,50,45.0,Tomato,19.715000000000003,0.11,1.5500000000000003,58.3375,6415.7390376131725,1.7179323264714397,6415.7390376131725,1.7179323264714397,6415.7390376131725,1.7179323264714397,False,60.0,77.5,42.5,65.0,48.93333333333333,10,3,17
2013-10-20,Kg,30,35,32.5,Tomato,19.360000000000003,1.8900000000000001,1.3825,71.9525,12650.858874435751,1.538912920776474,12650.858874435751,1.538912920776474,12650.858874435751,1.538912920776474,False,45.0,77.5,42.5,58.57142857142857,48.766666666666666,10,6,20
2013-10-21,Kg,35,40,37.5,Tomato,19.82875,1.1600000000000001,1.34,68.005,22207.0291296852,0.615328686041902,22207.0291296852,0.615328686041902,22207.0291296852,0.615328686041902,False,32.5,65.0,42.5,54.642857142857146,48.766666666666666,10,0,21
2013-10-22,Kg,30,35,32.5,Tomato,20.187499999999996,0.39,1.29625,69.5275,61920.99313890988,1.5339502780525371,61920.99313890988,1.5339502780525371,61920.99313890988,1.5339502780525371,False,37.5,70.0,70.0,49.285714285714285,48.68333333333333,10,1,22
2013-10-23,Kg,30,35,32.5,Tomato,19.04,16.46,1.27,76.59,59752.135927007315,2.0355005057575175,59752.135927007315,2.0355005057575175,59752.135927007315,2.0355005057575175,False,32.5,70.0,65.0,43.92857142857143,48.516666666666666,10,2,23
2013-10-24,Kg,35,40,37.5,Tomato,19.10125,17.03,1.4575,75.49000000000001,77053.78374337975,1.95720253577213,77053.78374337975,1.95720253577213,77053.78374337975,1.95720253577213,False,32.5,67.5,57.5,39.642857142857146,48.516666666666666,10,3,24
2013-10-25,Kg,35,45,40.0,Tomato,19.78875,0.01,1.55,67.0275,77053.78374337975,1.95720253577213,,,77053.78374337975,1.95720253577213,False,37.5,60.0,77.5,36.785714285714285,48.6,10,4,25
2013-10-27,Kg,45,50,47.5,Tomato,20.40125,8.989999999999998,1.38875,68.67875,51862.73875582623,1.799823559822324,51862.73875582623,1.799823559822324,51862.73875582623,1.799823559822324,False,40.0,45.0,77.5,37.142857142857146,49.1,10,6,27
2013-10-28,Kg,45,50,47.5,Tomato,19.754999999999995,86.75,1.2062499999999998,76.2,28498.561762453468,0.8886556421427207,28498.561762453468,0.8886556421427207,28498.561762453468,0.8886556421427207,False,47.5,32.5,77.5,39.285714285714285,49.6,10,0,28
2013-10-29,Kg,45,55,50.0,Tomato,18.55625,79.34,1.225,82.46499999999999,45182.58374896158,2.3289198118337247,45182.58374896158,2.3289198118337247,45182.58374896158,2.3289198118337247,False,47.5,37.5,65.0,41.07142857142857,50.18333333333333,10,1,29
2013-10-30,Kg,45,50,47.5,Tomato,19.01,41.589999999999996,1.0275,77.26375000000002,11516.746017887359,1.775533918655653,11516.746017887359,1.775533918655653,11516.746017887359,1.775533918655653,False,50.0,32.5,70.0,43.214285714285715,50.75,10,2,30
2013-10-31,Kg,45,50,47.5,Tomato,19.7825,22.04,1.38375,72.01125,20141.192861707586,2.165508609027455,20141.192861707586,2.165508609027455,20141.192861707586,2.165508609027455,False,47.5,32.5,70.0,45.357142857142854,51.25,10,3,31
2013-11-01,Kg,40,50,45.0,Tomato,19.979999999999997,19.810000000000002,1.3974999999999997,70.7625,20141.192861707586,2.165508609027455,,,20141.192861707586,2.165508609027455,False,47.5,37.5,67.5,46.42857142857143,51.5,11,4,1
2013-11-04,Kg,50,55,52.5,Tomato,17.81125,69.13,1.2012500000000002,86.2575,14357.62478542513,1.3230681221120904,14357.62478542513,1.3230681221120904,14357.62478542513,1.3230681221120904,False,45.0,40.0,60.0,48.214285714285715,52.0,11,0,4
2013-11-05,Kg,55,64,59.5,Tomato,18.66875,115.01,1.4949999999999999,81.78999999999999,4318.393566724128,2.1891127436469286,4318.393566724128,2.1891127436469286,4318.393566724128,2.1891127436469286,False,52.5,47.5,45.0,49.92857142857143,52.65,11,1,5
2013-11-06,Kg,60,70,65.0,Tomato,18.549999999999997,63.65,1.21375,81.91624999999999,5161.0199874943155,1.946467251459259,5161.0199874943155,1.946467251459259,5161.0199874943155,1.946467251459259,False,59.5,47.5,32.5,52.42857142857143,53.483333333333334,11,2,6
2013-11-07,Kg,70,80,75.0,Tomato,18.4925,50.82,1.255,80.94625,9626.477552397237,2.306966794150286,9626.477552397237,2.306966794150286,9626.477552397237,2.306966794150286,False,65.0,50.0,37.5,56.0,54.56666666666667,11,3,7
2013-11-10,Kg,50,60,55.0,Tomato,18.46125,53.309999999999995,1.04375,81.24625,46938.444809466775,1.5585172306932964,46938.444809466775,1.5585172306932964,46938.444809466775,1.5585172306932964,False,75.0,47.5,32.5,57.07142857142857,54.983333333333334,11,6,10
2013-11-11,Kg,50,60,55.0,Tomato,18.31125,65.83000000000001,0.96125,82.67125000000001,45752.423697477454,1.4192001149367182,45752.423697477454,1.4192001149367182,45752.423697477454,1.4192001149367182,False,55.0,47.5,32.5,58.142857142857146,55.4,11,0,11
2013-11-12,Kg,70,80,75.0,Tomato,18.711249999999996,15.809999999999999,1.13375,80.70750000000001,62354.77870601633,1.8553869077936724,62354.77870601633,1.8553869077936724,62354.77870601633,1.8553869077936724,False,55.0,45.0,37.5,62.42857142857143,55.56666666666667,11,1,12
2013-11-13,Kg,65,75,70.0,Tomato,19.3125,15.75,1.215,79.37625,87785.35546911156,0.9776886809592766,87785.35546911156,0.9776886809592766,87785.35546911156,0.9776886809592766,False,75.0,52.5,40.0,64.92857142857143,55.733333333333334,11,2,13
